participant_age,participant_number,response_id,response__uuid,age_range,rounded_age,age_float,gender,lan_spoken,scenario_order,fault_order,cause_order,gender_order,question,full_response
6,3,252116,2c0e707e-fbc9-4049-87d4-92a53c00f466,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,boy,lexical,sophia
6,3,252116,2c0e707e-fbc9-4049-87d4-92a53c00f466,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,girl,fault,suzy
6,3,252116,2c0e707e-fbc9-4049-87d4-92a53c00f466,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,girl,cause,suzy
6,3,252116,2c0e707e-fbc9-4049-87d4-92a53c00f466,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,girl,lexical,andy
6,4,252291,2ecc5991-da8b-4fa4-afe5-b8508feeadbe,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,boy,fault,the boy
6,4,252291,2ecc5991-da8b-4fa4-afe5-b8508feeadbe,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,boy,cause,sophia
6,4,252291,2ecc5991-da8b-4fa4-afe5-b8508feeadbe,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,boy,lexical,sophia
6,4,252291,2ecc5991-da8b-4fa4-afe5-b8508feeadbe,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,girl,fault,the girl
6,4,252291,2ecc5991-da8b-4fa4-afe5-b8508feeadbe,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,girl,cause,andy
6,4,252291,2ecc5991-da8b-4fa4-afe5-b8508feeadbe,2191-2556,2220,6.0822,m,en,wall_second,fault_first,cause_first,girl,lexical,andy
6,5,256453,e7c6bf4e-add9-4261-871d-445d1c24e73e,2191-2556,2220,6.0822,f,en,wall_second,fault_second,cause_first,girl,cause,bobby
6,5,256453,e7c6bf4e-add9-4261-871d-445d1c24e73e,2191-2556,2220,6.0822,f,en,wall_second,fault_second,cause_first,girl,lexical,bobby
6,5,256453,e7c6bf4e-add9-4261-871d-445d1c24e73e,2191-2556,2220,6.0822,f,en,wall_second,fault_second,cause_first,girl,fault,sophia
6,5,256453,e7c6bf4e-add9-4261-871d-445d1c24e73e,2191-2556,2220,6.0822,f,en,wall_second,fault_second,cause_first,boy,cause,suzy
6,5,256453,e7c6bf4e-add9-4261-871d-445d1c24e73e,2191-2556,2220,6.0822,f,en,wall_second,fault_second,cause_first,boy,lexical,suzy
6,5,256453,e7c6bf4e-add9-4261-871d-445d1c24e73e,2191-2556,2220,6.0822,f,en,wall_second,fault_second,cause_first,boy,fault,suzy
6,6,256542,bf4586da-fff2-401d-abd0-7025cd168c4a,2191-2556,2220,6.0822,m,en egy,wall_second,fault_second,cause_second,boy,lexical,sophia
6,6,256542,bf4586da-fff2-401d-abd0-7025cd168c4a,2191-2556,2220,6.0822,m,en egy,wall_second,fault_second,cause_second,boy,cause,bobby
6,6,256542,bf4586da-fff2-401d-abd0-7025cd168c4a,2191-2556,2220,6.0822,m,en egy,wall_second,fault_second,cause_second,boy,fault,sophia
6,6,256542,bf4586da-fff2-401d-abd0-7025cd168c4a,2191-2556,2220,6.0822,m,en egy,wall_second,fault_second,cause_second,girl,lexical,andy
6,6,256542,bf4586da-fff2-401d-abd0-7025cd168c4a,2191-2556,2220,6.0822,m,en egy,wall_second,fault_second,cause_second,girl,cause,andy
6,6,256542,bf4586da-fff2-401d-abd0-7025cd168c4a,2191-2556,2220,6.0822,m,en egy,wall_second,fault_second,cause_second,girl,fault,andy
6,7,244505,f471f249-1ba6-43a5-8d4e-78f6714568cb,2191-2556,2250,6.1644,m,en cmn es,wall_first,fault_second,cause_second,girl,lexical,andy
6,7,244505,f471f249-1ba6-43a5-8d4e-78f6714568cb,2191-2556,2250,6.1644,m,en cmn es,wall_first,fault_second,cause_second,girl,cause,suzy
6,7,244505,f471f249-1ba6-43a5-8d4e-78f6714568cb,2191-2556,2250,6.1644,m,en cmn es,wall_first,fault_second,cause_second,girl,fault,suzy
6,7,244505,f471f249-1ba6-43a5-8d4e-78f6714568cb,2191-2556,2250,6.1644,m,en cmn es,wall_first,fault_second,cause_second,boy,lexical,sophia
6,7,244505,f471f249-1ba6-43a5-8d4e-78f6714568cb,2191-2556,2250,6.1644,m,en cmn es,wall_first,fault_second,cause_second,boy,cause,bobby
6,7,244505,f471f249-1ba6-43a5-8d4e-78f6714568cb,2191-2556,2250,6.1644,m,en cmn es,wall_first,fault_second,cause_second,boy,fault,bobby
6,8,250694,a7504a42-055b-4716-9483-e81da5379ebe,2191-2556,2250,6.1644,m,en,wall_first,fault_first,cause_first,girl,fault,andy
6,8,250694,a7504a42-055b-4716-9483-e81da5379ebe,2191-2556,2250,6.1644,m,en,wall_first,fault_first,cause_first,girl,cause,suzy
6,8,250694,a7504a42-055b-4716-9483-e81da5379ebe,2191-2556,2250,6.1644,m,en,wall_first,fault_first,cause_first,girl,lexical,suzy
6,8,250694,a7504a42-055b-4716-9483-e81da5379ebe,2191-2556,2250,6.1644,m,en,wall_first,fault_first,cause_first,boy,fault,sophia
6,8,250694,a7504a42-055b-4716-9483-e81da5379ebe,2191-2556,2250,6.1644,m,en,wall_first,fault_first,cause_first,boy,cause,bobby
6,8,250694,a7504a42-055b-4716-9483-e81da5379ebe,2191-2556,2250,6.1644,m,en,wall_first,fault_first,cause_first,boy,lexical,sophia
6,9,253057,89a68522-10ba-4d5a-b7a6-c324265f8e04,2191-2556,2250,6.1644,f,en,wall_second,fault_first,cause_first,girl,fault,bobby
6,9,253057,89a68522-10ba-4d5a-b7a6-c324265f8e04,2191-2556,2250,6.1644,f,en,wall_second,fault_first,cause_first,girl,cause,bobby
6,9,253057,89a68522-10ba-4d5a-b7a6-c324265f8e04,2191-2556,2250,6.1644,f,en,wall_second,fault_first,cause_first,girl,lexical,bobby
6,9,253057,89a68522-10ba-4d5a-b7a6-c324265f8e04,2191-2556,2250,6.1644,f,en,wall_second,fault_first,cause_first,boy,fault,andy
6,9,253057,89a68522-10ba-4d5a-b7a6-c324265f8e04,2191-2556,2250,6.1644,f,en,wall_second,fault_first,cause_first,boy,cause,suzy
6,9,253057,89a68522-10ba-4d5a-b7a6-c324265f8e04,2191-2556,2250,6.1644,f,en,wall_second,fault_first,cause_first,boy,lexical,suzy
6,10,267437,03839fa4-dde2-45a7-82f6-7cb59d130411,2191-2556,2250,6.1644,m,en,wall_first,fault_second,cause_second,boy,lexical,suzy
6,10,267437,03839fa4-dde2-45a7-82f6-7cb59d130411,2191-2556,2250,6.1644,m,en,wall_first,fault_second,cause_second,boy,cause,andy
6,10,267437,03839fa4-dde2-45a7-82f6-7cb59d130411,2191-2556,2250,6.1644,m,en,wall_first,fault_second,cause_second,boy,fault,suzy
6,10,267437,03839fa4-dde2-45a7-82f6-7cb59d130411,2191-2556,2250,6.1644,m,en,wall_first,fault_second,cause_second,girl,lexical,bobby
6,10,267437,03839fa4-dde2-45a7-82f6-7cb59d130411,2191-2556,2250,6.1644,m,en,wall_first,fault_second,cause_second,girl,cause,sophia
6,10,267437,03839fa4-dde2-45a7-82f6-7cb59d130411,2191-2556,2250,6.1644,m,en,wall_first,fault_second,cause_second,girl,fault,bobby
6,11,270080,f44f3872-a6e2-4cde-ad72-cb8480612056,2191-2556,2250,6.1644,f,en so,wall_second,fault_first,cause_first,boy,fault,bobby
6,11,270080,f44f3872-a6e2-4cde-ad72-cb8480612056,2191-2556,2250,6.1644,f,en so,wall_second,fault_first,cause_first,boy,cause,sophia
6,11,270080,f44f3872-a6e2-4cde-ad72-cb8480612056,2191-2556,2250,6.1644,f,en so,wall_second,fault_first,cause_first,boy,lexical,sophia
6,11,270080,f44f3872-a6e2-4cde-ad72-cb8480612056,2191-2556,2250,6.1644,f,en so,wall_second,fault_first,cause_first,girl,fault,suzy
6,11,270080,f44f3872-a6e2-4cde-ad72-cb8480612056,2191-2556,2250,6.1644,f,en so,wall_second,fault_first,cause_first,girl,cause,andy
6,11,270080,f44f3872-a6e2-4cde-ad72-cb8480612056,2191-2556,2250,6.1644,f,en so,wall_second,fault_first,cause_first,girl,lexical,andy
6,12,241796,daa018e8-4069-4e73-846e-1fd3193cbbd6,2191-2556,2280,6.2466,m,en so,wall_first,fault_first,cause_first,girl,fault,Suzy.
6,12,241796,daa018e8-4069-4e73-846e-1fd3193cbbd6,2191-2556,2280,6.2466,m,en so,wall_first,fault_first,cause_first,girl,cause,Andy.
6,12,241796,daa018e8-4069-4e73-846e-1fd3193cbbd6,2191-2556,2280,6.2466,m,en so,wall_first,fault_first,cause_first,girl,lexical,Andy.
6,12,241796,daa018e8-4069-4e73-846e-1fd3193cbbd6,2191-2556,2280,6.2466,m,en so,wall_first,fault_first,cause_first,boy,fault,bobby's
6,12,241796,daa018e8-4069-4e73-846e-1fd3193cbbd6,2191-2556,2280,6.2466,m,en so,wall_first,fault_first,cause_first,boy,cause,Sophia
6,12,241796,daa018e8-4069-4e73-846e-1fd3193cbbd6,2191-2556,2280,6.2466,m,en so,wall_first,fault_first,cause_first,boy,lexical,Sophia
6,13,242940,c7157942-93de-49f5-a345-00881eaefa7e,2191-2556,2280,6.2466,m,en,wall_first,fault_second,cause_first,girl,cause,Suzy.
6,13,242940,c7157942-93de-49f5-a345-00881eaefa7e,2191-2556,2280,6.2466,m,en,wall_first,fault_second,cause_first,girl,lexical,Andy.
6,13,242940,c7157942-93de-49f5-a345-00881eaefa7e,2191-2556,2280,6.2466,m,en,wall_first,fault_second,cause_first,girl,fault,suzy.
6,13,242940,c7157942-93de-49f5-a345-00881eaefa7e,2191-2556,2280,6.2466,m,en,wall_first,fault_second,cause_first,boy,cause,Bobby!
6,13,242940,c7157942-93de-49f5-a345-00881eaefa7e,2191-2556,2280,6.2466,m,en,wall_first,fault_second,cause_first,boy,lexical,Sophia.
6,13,242940,c7157942-93de-49f5-a345-00881eaefa7e,2191-2556,2280,6.2466,m,en,wall_first,fault_second,cause_first,boy,fault,Bobby
6,14,243302,0e07f0ef-4f89-441c-9eab-2690f0daf493,2191-2556,2280,6.2466,f,en,wall_first,fault_first,cause_first,boy,fault,suzy
6,14,243302,0e07f0ef-4f89-441c-9eab-2690f0daf493,2191-2556,2280,6.2466,f,en,wall_first,fault_first,cause_first,boy,cause,andy
6,14,243302,0e07f0ef-4f89-441c-9eab-2690f0daf493,2191-2556,2280,6.2466,f,en,wall_first,fault_first,cause_first,boy,lexical,suzy
6,14,243302,0e07f0ef-4f89-441c-9eab-2690f0daf493,2191-2556,2280,6.2466,f,en,wall_first,fault_first,cause_first,girl,fault,sophia
6,14,243302,0e07f0ef-4f89-441c-9eab-2690f0daf493,2191-2556,2280,6.2466,f,en,wall_first,fault_first,cause_first,girl,cause,sophia
6,14,243302,0e07f0ef-4f89-441c-9eab-2690f0daf493,2191-2556,2280,6.2466,f,en,wall_first,fault_first,cause_first,girl,lexical,bobby
6,15,244090,aa6ed77f-ea5a-4373-958d-1c1061f36ade,2191-2556,2280,6.2466,f,en,wall_second,fault_second,cause_first,boy,cause,bobby
6,15,244090,aa6ed77f-ea5a-4373-958d-1c1061f36ade,2191-2556,2280,6.2466,f,en,wall_second,fault_second,cause_first,boy,lexical,sophia
6,15,244090,aa6ed77f-ea5a-4373-958d-1c1061f36ade,2191-2556,2280,6.2466,f,en,wall_second,fault_second,cause_first,boy,fault,bobby
6,15,244090,aa6ed77f-ea5a-4373-958d-1c1061f36ade,2191-2556,2280,6.2466,f,en,wall_second,fault_second,cause_first,girl,cause,suzy
6,15,244090,aa6ed77f-ea5a-4373-958d-1c1061f36ade,2191-2556,2280,6.2466,f,en,wall_second,fault_second,cause_first,girl,lexical,suzy
6,15,244090,aa6ed77f-ea5a-4373-958d-1c1061f36ade,2191-2556,2280,6.2466,f,en,wall_second,fault_second,cause_first,girl,fault,andy
6,16,253756,12771e80-a331-4037-abbf-cb4b3fa5ee38,2191-2556,2280,6.2466,f,en,wall_first,fault_second,cause_second,girl,lexical,andy
6,16,253756,12771e80-a331-4037-abbf-cb4b3fa5ee38,2191-2556,2280,6.2466,f,en,wall_first,fault_second,cause_second,girl,cause,suzy
6,16,253756,12771e80-a331-4037-abbf-cb4b3fa5ee38,2191-2556,2280,6.2466,f,en,wall_first,fault_second,cause_second,girl,fault,andy
6,16,253756,12771e80-a331-4037-abbf-cb4b3fa5ee38,2191-2556,2280,6.2466,f,en,wall_first,fault_second,cause_second,boy,lexical,sophia
6,16,253756,12771e80-a331-4037-abbf-cb4b3fa5ee38,2191-2556,2280,6.2466,f,en,wall_first,fault_second,cause_second,boy,cause,sophia
6,16,253756,12771e80-a331-4037-abbf-cb4b3fa5ee38,2191-2556,2280,6.2466,f,en,wall_first,fault_second,cause_second,boy,fault,sophia
6,17,254137,0712386a-a53d-48fe-b37a-755243b3d148,2191-2556,2280,6.2466,m,en ro so tr,wall_first,fault_second,cause_second,girl,lexical,suzy
6,17,254137,0712386a-a53d-48fe-b37a-755243b3d148,2191-2556,2280,6.2466,m,en ro so tr,wall_first,fault_second,cause_second,girl,cause,suzy
6,17,254137,0712386a-a53d-48fe-b37a-755243b3d148,2191-2556,2280,6.2466,m,en ro so tr,wall_first,fault_second,cause_second,girl,fault,suzy
6,17,254137,0712386a-a53d-48fe-b37a-755243b3d148,2191-2556,2280,6.2466,m,en ro so tr,wall_first,fault_second,cause_second,boy,lexical,sophia
6,17,254137,0712386a-a53d-48fe-b37a-755243b3d148,2191-2556,2280,6.2466,m,en ro so tr,wall_first,fault_second,cause_second,boy,cause,bobby
6,17,254137,0712386a-a53d-48fe-b37a-755243b3d148,2191-2556,2280,6.2466,m,en ro so tr,wall_first,fault_second,cause_second,boy,fault,bobby
6,18,270653,e6522d4d-1222-4b9a-9af9-66f5efa26a21,2191-2556,2280,6.2466,m,en,wall_second,fault_first,cause_second,girl,fault,sophia
6,18,270653,e6522d4d-1222-4b9a-9af9-66f5efa26a21,2191-2556,2280,6.2466,m,en,wall_second,fault_first,cause_second,girl,lexical,bobby
6,18,270653,e6522d4d-1222-4b9a-9af9-66f5efa26a21,2191-2556,2280,6.2466,m,en,wall_second,fault_first,cause_second,girl,cause,sophia
6,18,270653,e6522d4d-1222-4b9a-9af9-66f5efa26a21,2191-2556,2280,6.2466,m,en,wall_second,fault_first,cause_second,boy,fault,andy
6,18,270653,e6522d4d-1222-4b9a-9af9-66f5efa26a21,2191-2556,2280,6.2466,m,en,wall_second,fault_first,cause_second,boy,lexical,suzy
6,18,270653,e6522d4d-1222-4b9a-9af9-66f5efa26a21,2191-2556,2280,6.2466,m,en,wall_second,fault_first,cause_second,boy,cause,andy
6,19,241274,697cc0cd-b07e-4c99-b837-34f4606566ba,2191-2556,2310,6.3288,f,en ro,wall_second,fault_first,cause_second,boy,fault,Bobby.
6,19,241274,697cc0cd-b07e-4c99-b837-34f4606566ba,2191-2556,2310,6.3288,f,en ro,wall_second,fault_first,cause_second,boy,lexical,Sophia.
6,19,241274,697cc0cd-b07e-4c99-b837-34f4606566ba,2191-2556,2310,6.3288,f,en ro,wall_second,fault_first,cause_second,boy,cause,Bobby.
6,19,241274,697cc0cd-b07e-4c99-b837-34f4606566ba,2191-2556,2310,6.3288,f,en ro,wall_second,fault_first,cause_second,girl,fault,Andy
6,19,241274,697cc0cd-b07e-4c99-b837-34f4606566ba,2191-2556,2310,6.3288,f,en ro,wall_second,fault_first,cause_second,girl,lexical,Andy.
6,19,241274,697cc0cd-b07e-4c99-b837-34f4606566ba,2191-2556,2310,6.3288,f,en ro,wall_second,fault_first,cause_second,girl,cause,Andy.
6,20,242959,1fee0697-e0b9-464c-b3c9-bc63075da42b,2191-2556,2310,6.3288,m,en,wall_second,fault_first,cause_first,boy,fault,bobby
6,20,242959,1fee0697-e0b9-464c-b3c9-bc63075da42b,2191-2556,2310,6.3288,m,en,wall_second,fault_first,cause_first,boy,cause,sophia
6,20,242959,1fee0697-e0b9-464c-b3c9-bc63075da42b,2191-2556,2310,6.3288,m,en,wall_second,fault_first,cause_first,boy,lexical,Sophia.
6,20,242959,1fee0697-e0b9-464c-b3c9-bc63075da42b,2191-2556,2310,6.3288,m,en,wall_second,fault_first,cause_first,girl,fault,andy
6,20,242959,1fee0697-e0b9-464c-b3c9-bc63075da42b,2191-2556,2310,6.3288,m,en,wall_second,fault_first,cause_first,girl,cause,Andy!
6,20,242959,1fee0697-e0b9-464c-b3c9-bc63075da42b,2191-2556,2310,6.3288,m,en,wall_second,fault_first,cause_first,girl,lexical,Andy!
6,21,250657,b5629b1e-5fac-4e3a-9e59-2a77fcb0f5a2,2191-2556,2310,6.3288,f,en,wall_second,fault_first,cause_second,boy,fault,bobby
6,21,250657,b5629b1e-5fac-4e3a-9e59-2a77fcb0f5a2,2191-2556,2310,6.3288,f,en,wall_second,fault_first,cause_second,boy,lexical,sophia
6,21,250657,b5629b1e-5fac-4e3a-9e59-2a77fcb0f5a2,2191-2556,2310,6.3288,f,en,wall_second,fault_first,cause_second,boy,cause,bobby
6,21,250657,b5629b1e-5fac-4e3a-9e59-2a77fcb0f5a2,2191-2556,2310,6.3288,f,en,wall_second,fault_first,cause_second,girl,fault,suzy
6,21,250657,b5629b1e-5fac-4e3a-9e59-2a77fcb0f5a2,2191-2556,2310,6.3288,f,en,wall_second,fault_first,cause_second,girl,lexical,andy
6,21,250657,b5629b1e-5fac-4e3a-9e59-2a77fcb0f5a2,2191-2556,2310,6.3288,f,en,wall_second,fault_first,cause_second,girl,cause,suzy
6,22,253742,9c2210c0-b2e6-4f2c-b468-5776456080cf,2191-2556,2310,6.3288,f,en it,wall_second,fault_first,cause_second,boy,fault,sophia
6,22,253742,9c2210c0-b2e6-4f2c-b468-5776456080cf,2191-2556,2310,6.3288,f,en it,wall_second,fault_first,cause_second,boy,lexical,sophia
6,22,253742,9c2210c0-b2e6-4f2c-b468-5776456080cf,2191-2556,2310,6.3288,f,en it,wall_second,fault_first,cause_second,boy,cause,sophia
6,22,253742,9c2210c0-b2e6-4f2c-b468-5776456080cf,2191-2556,2310,6.3288,f,en it,wall_second,fault_first,cause_second,girl,fault,suzy
6,22,253742,9c2210c0-b2e6-4f2c-b468-5776456080cf,2191-2556,2310,6.3288,f,en it,wall_second,fault_first,cause_second,girl,lexical,andy
6,22,253742,9c2210c0-b2e6-4f2c-b468-5776456080cf,2191-2556,2310,6.3288,f,en it,wall_second,fault_first,cause_second,girl,cause,suzy
6,23,242221,7849863d-49bd-40b0-8c22-2eb3a60deea3,2191-2556,2340,6.411,m,en ur,wall_first,fault_first,cause_first,boy,fault,Andy
6,23,242221,7849863d-49bd-40b0-8c22-2eb3a60deea3,2191-2556,2340,6.411,m,en ur,wall_first,fault_first,cause_first,boy,cause,andy
6,23,242221,7849863d-49bd-40b0-8c22-2eb3a60deea3,2191-2556,2340,6.411,m,en ur,wall_first,fault_first,cause_first,boy,lexical,suzy.
6,23,242221,7849863d-49bd-40b0-8c22-2eb3a60deea3,2191-2556,2340,6.411,m,en ur,wall_first,fault_first,cause_first,girl,fault,Sophia
6,23,242221,7849863d-49bd-40b0-8c22-2eb3a60deea3,2191-2556,2340,6.411,m,en ur,wall_first,fault_first,cause_first,girl,cause,Sophia!
6,23,242221,7849863d-49bd-40b0-8c22-2eb3a60deea3,2191-2556,2340,6.411,m,en ur,wall_first,fault_first,cause_first,girl,lexical,Bobby
6,24,251076,7396ff7e-79b3-4a5c-969c-26753bc80acf,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_first,girl,cause,sophia
6,24,251076,7396ff7e-79b3-4a5c-969c-26753bc80acf,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_first,girl,lexical,Bobby
6,24,251076,7396ff7e-79b3-4a5c-969c-26753bc80acf,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_first,girl,fault,sophia
6,24,251076,7396ff7e-79b3-4a5c-969c-26753bc80acf,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_first,boy,cause,andy
6,24,251076,7396ff7e-79b3-4a5c-969c-26753bc80acf,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_first,boy,lexical,suzy.
6,24,251076,7396ff7e-79b3-4a5c-969c-26753bc80acf,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_first,boy,fault,andy
6,25,267701,31d89477-f532-4cb0-b95d-3e6ff08a96dc,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_second,boy,lexical,sophia
6,25,267701,31d89477-f532-4cb0-b95d-3e6ff08a96dc,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_second,boy,cause,sophia
6,25,267701,31d89477-f532-4cb0-b95d-3e6ff08a96dc,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_second,boy,fault,bobby
6,25,267701,31d89477-f532-4cb0-b95d-3e6ff08a96dc,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_second,girl,lexical,andy
6,25,267701,31d89477-f532-4cb0-b95d-3e6ff08a96dc,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_second,girl,cause,andy
6,25,267701,31d89477-f532-4cb0-b95d-3e6ff08a96dc,2191-2556,2340,6.411,f,en,wall_second,fault_second,cause_second,girl,fault,suzy
6,26,242816,5d35bd90-2568-430c-b42a-413e45a9159d,2191-2556,2370,6.4932,f,en,wall_first,fault_first,cause_second,boy,fault,andy
6,26,242816,5d35bd90-2568-430c-b42a-413e45a9159d,2191-2556,2370,6.4932,f,en,wall_first,fault_first,cause_second,boy,lexical,suzy
6,26,242816,5d35bd90-2568-430c-b42a-413e45a9159d,2191-2556,2370,6.4932,f,en,wall_first,fault_first,cause_second,boy,cause,andy
6,26,242816,5d35bd90-2568-430c-b42a-413e45a9159d,2191-2556,2370,6.4932,f,en,wall_first,fault_first,cause_second,girl,fault,sophia
6,26,242816,5d35bd90-2568-430c-b42a-413e45a9159d,2191-2556,2370,6.4932,f,en,wall_first,fault_first,cause_second,girl,lexical,bobby
6,26,242816,5d35bd90-2568-430c-b42a-413e45a9159d,2191-2556,2370,6.4932,f,en,wall_first,fault_first,cause_second,girl,cause,sophia
6,27,269614,b5a69b86-82a3-42b3-9b48-5732d97358e6,2191-2556,2370,6.4932,f,en fr ru,wall_first,fault_first,cause_first,boy,fault,andy
6,27,269614,b5a69b86-82a3-42b3-9b48-5732d97358e6,2191-2556,2370,6.4932,f,en fr ru,wall_first,fault_first,cause_first,boy,cause,suzy
6,27,269614,b5a69b86-82a3-42b3-9b48-5732d97358e6,2191-2556,2370,6.4932,f,en fr ru,wall_first,fault_first,cause_first,boy,lexical,suzy
6,27,269614,b5a69b86-82a3-42b3-9b48-5732d97358e6,2191-2556,2370,6.4932,f,en fr ru,wall_first,fault_first,cause_first,girl,fault,sophia
6,27,269614,b5a69b86-82a3-42b3-9b48-5732d97358e6,2191-2556,2370,6.4932,f,en fr ru,wall_first,fault_first,cause_first,girl,cause,sophia
6,27,269614,b5a69b86-82a3-42b3-9b48-5732d97358e6,2191-2556,2370,6.4932,f,en fr ru,wall_first,fault_first,cause_first,girl,lexical,bobby
6,28,249954,67a71e10-4857-477d-bf95-35e029221565,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_second,girl,fault,sophia
6,28,249954,67a71e10-4857-477d-bf95-35e029221565,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_second,girl,lexical,bobby
6,28,249954,67a71e10-4857-477d-bf95-35e029221565,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_second,girl,cause,sophia
6,28,249954,67a71e10-4857-477d-bf95-35e029221565,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_second,boy,fault,andy
6,28,249954,67a71e10-4857-477d-bf95-35e029221565,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_second,boy,lexical,girl
6,28,249954,67a71e10-4857-477d-bf95-35e029221565,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_second,boy,cause,andy
6,29,250944,a626c1f8-0cd5-4ef4-864c-603dcb16b878,2191-2556,2400,6.5753,m,en hi,wall_first,fault_first,cause_first,girl,fault,andy
6,29,250944,a626c1f8-0cd5-4ef4-864c-603dcb16b878,2191-2556,2400,6.5753,m,en hi,wall_first,fault_first,cause_first,girl,cause,andy
6,29,250944,a626c1f8-0cd5-4ef4-864c-603dcb16b878,2191-2556,2400,6.5753,m,en hi,wall_first,fault_first,cause_first,girl,lexical,andy
6,29,250944,a626c1f8-0cd5-4ef4-864c-603dcb16b878,2191-2556,2400,6.5753,m,en hi,wall_first,fault_first,cause_first,boy,fault,sophia
6,29,250944,a626c1f8-0cd5-4ef4-864c-603dcb16b878,2191-2556,2400,6.5753,m,en hi,wall_first,fault_first,cause_first,boy,cause,sophia
6,29,250944,a626c1f8-0cd5-4ef4-864c-603dcb16b878,2191-2556,2400,6.5753,m,en hi,wall_first,fault_first,cause_first,boy,lexical,sophia
6,30,252690,13ccc3cf-7ac1-424c-af46-b3243145002d,2191-2556,2400,6.5753,f,en,wall_first,fault_second,cause_second,boy,lexical,suzy
6,30,252690,13ccc3cf-7ac1-424c-af46-b3243145002d,2191-2556,2400,6.5753,f,en,wall_first,fault_second,cause_second,boy,cause,the boy
6,30,252690,13ccc3cf-7ac1-424c-af46-b3243145002d,2191-2556,2400,6.5753,f,en,wall_first,fault_second,cause_second,boy,fault,the boy
6,30,252690,13ccc3cf-7ac1-424c-af46-b3243145002d,2191-2556,2400,6.5753,f,en,wall_first,fault_second,cause_second,girl,lexical,bobby
6,30,252690,13ccc3cf-7ac1-424c-af46-b3243145002d,2191-2556,2400,6.5753,f,en,wall_first,fault_second,cause_second,girl,cause,sophia
6,30,252690,13ccc3cf-7ac1-424c-af46-b3243145002d,2191-2556,2400,6.5753,f,en,wall_first,fault_second,cause_second,girl,fault,sophia
6,31,255146,2b21d7dd-92ba-47ca-a606-72bacc070ea4,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_first,girl,fault,sophia
6,31,255146,2b21d7dd-92ba-47ca-a606-72bacc070ea4,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_first,girl,cause,bobby
6,31,255146,2b21d7dd-92ba-47ca-a606-72bacc070ea4,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_first,girl,lexical,bobby
6,31,255146,2b21d7dd-92ba-47ca-a606-72bacc070ea4,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_first,boy,fault,andy
6,31,255146,2b21d7dd-92ba-47ca-a606-72bacc070ea4,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_first,boy,cause,suzy
6,31,255146,2b21d7dd-92ba-47ca-a606-72bacc070ea4,2191-2556,2400,6.5753,m,en,wall_second,fault_first,cause_first,boy,lexical,suzy
6,32,267405,69a32eee-c31c-48fe-89fe-70e667e5857e,2191-2556,2400,6.5753,m,,wall_second,fault_second,cause_first,boy,cause,sophia
6,32,267405,69a32eee-c31c-48fe-89fe-70e667e5857e,2191-2556,2400,6.5753,m,,wall_second,fault_second,cause_first,boy,lexical,sophia
6,32,267405,69a32eee-c31c-48fe-89fe-70e667e5857e,2191-2556,2400,6.5753,m,,wall_second,fault_second,cause_first,boy,fault,bobby
6,32,267405,69a32eee-c31c-48fe-89fe-70e667e5857e,2191-2556,2400,6.5753,m,,wall_second,fault_second,cause_first,girl,cause,andy
6,32,267405,69a32eee-c31c-48fe-89fe-70e667e5857e,2191-2556,2400,6.5753,m,,wall_second,fault_second,cause_first,girl,lexical,andy
6,32,267405,69a32eee-c31c-48fe-89fe-70e667e5857e,2191-2556,2400,6.5753,m,,wall_second,fault_second,cause_first,girl,fault,suzy
6,33,241677,266842bf-734d-4931-b3d5-86515ed34526,2191-2556,2430,6.6575,m,en,wall_first,fault_second,cause_first,boy,cause,andy
